Year,Type,Country,Activity,Sex,Fatal,Sharks,Month
2000,UNPROVOKED,USA,Jumped into the water,Male,YES,Other sharks,aug
2000,PROVOKED,USA,Conducting research,Male,NO,Other sharks,aug
2000,UNPROVOKED,USA,"Windsurfing, but sitting on his board",Male,NO,Other sharks,aug
2000,UNPROVOKED,USA,Surfing / Wading,Male,NO,Other sharks,aug
2000,UNPROVOKED,USA,Standing,Female,NO,Other sharks,aug
2000,UNPROVOKED,USA,Snorkeling,Female,NO,Other sharks,jul
2000,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jul
2000,UNPROVOKED,TONGA,Scuba diving,Male,NO,Other sharks,jul
2000,UNPROVOKED,USA,Jumping,Male,NO,Other sharks,jul
2000,UNPROVOKED,USA,Playing,Female,NO,Other sharks,jul
2000,UNPROVOKED,USA,"Spearfishing, holding mesh bag with speared fish",Female,NO,Other sharks,jul
2000,UNPROVOKED,USA,Wading,Female,NO,Other sharks,jul
2000,UNPROVOKED,USA,Standing,Female,NO,Other sharks,jul
2000,BOAT,NEW ZEALAND,Fishing,Male,NO,Other sharks,jun
2000,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jun
2000,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jun
2000,UNPROVOKED,USA,Swimming ,Male,NO,Other sharks,jun
2000,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,mar
2000,UNPROVOKED,USA,Boogie boarding,Female,NO,Other sharks,mar
2000,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,mar
2000,UNPROVOKED,NEW CALEDONIA,Spearfishing,Male,YES,Other sharks,mar
2000,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,mar
2000,UNPROVOKED,SOUTH AFRICA,Body surfing,Male,NO,White shark,feb
2000,PROVOKED,ENGLAND,Feeding prawns to captive sharks,Male,NO,Other sharks,feb
2000,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,feb
1999,UNPROVOKED,NEW ZEALAND,Surfing,Male,NO,Other sharks,dec
1999,UNPROVOKED,NEW ZEALAND,Swimming,Female,NO,Other sharks,dec
1999,UNPROVOKED,NEW ZEALAND,Bathing,Female,NO,Other sharks,dec
1999,UNPROVOKED,BRAZIL,Surfing,Male,NO,White shark,dec
1999,INVALID,BRAZIL,Spearfishing,Male,NO,Other sharks,dec
1999,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,nov
1999,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,nov
1999,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,nov
1999,UNPROVOKED,BRAZIL,"Spearfishing, but swimming at surface",Male,NO,Other sharks,nov
1999,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1999,UNPROVOKED,USA,"Surfing, lying on surfboard",Male,NO,Other sharks,oct
1999,UNPROVOKED,USA,Kayaking,Male,NO,White shark,sep
1999,UNPROVOKED,USA,Wading,Female,NO,Other sharks,sep
1999,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1999,PROVOKED,USA,Wading,Male,NO,Other sharks,sep
1999,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1999,UNPROVOKED,MARSHALL ISLANDS,Fishing,Male,NO,Other sharks,aug
1999,UNPROVOKED,USA,Lying prone in 2' of water,Male,NO,Other sharks,aug
1999,UNPROVOKED,USA,Body surfing,Male,NO,Other sharks,aug
1999,UNPROVOKED,BAHAMAS,Spearfishing & holding catch,Male,NO,Other sharks,aug
1999,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jul
1999,UNPROVOKED,USA,Swimming with dolphins,Male,NO,Other sharks,jul
1999,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jul
1999,UNPROVOKED,SOUTH AFRICA,Boogie boarding,Male,YES,White shark,jul
1999,UNPROVOKED,USA,Wading in school of baitfish,Female,NO,Other sharks,jul
1999,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jul
1999,UNPROVOKED,USA,Adrift in a life jacket,Male,NO,Other sharks,jun
1999,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jun
1999,UNPROVOKED,USA,Splashing / wading,Male,NO,Other sharks,jun
1999,UNPROVOKED,AUSTRALIA,Windsurfing,Male,YES,White shark,may
1999,UNPROVOKED,BRAZIL,Surfing,Male,NO,Other sharks,may
1999,UNPROVOKED,MAURITIUS,Swimming,Female,NO,Other sharks,apr
1999,UNPROVOKED,REUNION,Swimming after being swept into sea by a large wave,Male,YES,Other sharks,apr
1999,UNPROVOKED,NEW ZEALAND,Spearfishing & diving for paua,Male,NO,Other sharks,mar
1999,UNPROVOKED,NEW CALEDONIA,Spearfishing,Male,NO,Other sharks,mar
1999,PROVOKED,NEW ZEALAND,Fishing,Male,NO,Other sharks,mar
1999,UNPROVOKED,USA,Swimming near pod of whales,Female,NO,Other sharks,mar
1999,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,feb
1999,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,feb
1999,UNPROVOKED,MAURITIUS,Spearfishing,Male,NO,Other sharks,jan
1999,UNPROVOKED,SOUTH AFRICA,Paddle Skiing,Male,NO,White shark,jan
1998,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,dec
1998,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,nov
1998,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1998,UNPROVOKED,USA,Walking,Male,NO,Other sharks,nov
1998,UNPROVOKED,USA,Surfing,Male,NO,White shark,nov
1998,PROVOKED,JAPAN,Fishing for tuna,Male,NO,Other sharks,nov
1998,UNPROVOKED,BRAZIL,Surfing,Male,YES,White shark,nov
1998,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1998,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1998,UNPROVOKED,USA,Boogie boarding,Male,NO,White shark,aug
1998,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,aug
1998,UNPROVOKED,BAHAMAS,Spearfishing,Male,NO,Other sharks,aug
1998,UNPROVOKED,USA,Body-boarding,Male,NO,Other sharks,aug
1998,PROVOKED,SOUTH AFRICA,Moving a shark in a net ,Male,NO,Other sharks,aug
1998,UNPROVOKED,SOUTH AFRICA,Surfing (or body boarding),Male,NO,White shark,aug
1998,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,aug
1998,UNPROVOKED,SOUTH AFRICA,Wading,Male,NO,Other sharks,jul
1998,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,jul
1998,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,jul
1998,UNPROVOKED,AUSTRALIA,Free diving for abalone,Male,YES,White shark,jun
1998,UNPROVOKED,SOUTH AFRICA,Body Boarding,Male,YES,White shark,jun
1998,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,White shark,may
1998,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,Other sharks,may
1998,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1998,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,may
1998,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,White shark,may
1998,UNPROVOKED,MOZAMBIQUE,Towing rubber dinghy,Female,YES,Other sharks,apr
1998,UNPROVOKED,USA,Surfing (lying prone on his board),Male,NO,White shark,apr
1998,PROVOKED,USA,Scuba diving,Male,NO,Other sharks,apr
1998,UNPROVOKED,SOUTH AFRICA,Snorkeling  hunting crayfish and abalone,Male,NO,White shark,mar
1998,UNPROVOKED,USA,Swimming or paddle boarding,Male,NO,Other sharks,mar
1998,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,feb
1998,UNPROVOKED,MOZAMBIQUE,Surfing,Male,NO,Other sharks,jan
1997,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,YES,White shark,dec
1997,UNPROVOKED,AUSTRALIA,Scuba diving (submerged riding a scooter),Male,NO,White shark,nov
1997,UNPROVOKED,AUSTRALIA,Surf-skiing,Male,NO,White shark,oct
1997,UNPROVOKED,USA,Body boarding or surfing,Male,NO,Other sharks,oct
1997,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1997,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1997,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,aug
1997,UNPROVOKED,MEXICO,SCUBA diving,Male,YES,Other sharks,aug
1997,UNPROVOKED,EGYPT,Fishing,Male,YES,White shark,aug
1997,UNPROVOKED,USA,Wading,Female,NO,Other sharks,aug
1997,UNPROVOKED,USA,Wade-fishing,Male,NO,Other sharks,aug
1997,UNPROVOKED,USA,Body surfing,Male,NO,Other sharks,aug
1997,UNPROVOKED,USA,Wading / Surfing,Male,NO,Other sharks,aug
1997,UNPROVOKED,SOUTH AFRICA,Surfing,Male,YES,White shark,jul
1997,UNPROVOKED,USA,Standing,Male,NO,Other sharks,jul
1997,UNPROVOKED,OKINAWA,Fishing for octopus,Male,YES,White shark,jul
1997,UNPROVOKED,USA,Spearfishing / night diving,Male,NO,Other sharks,jun
1997,UNPROVOKED,FIJI,Snorkeling,Female,NO,Other sharks,jun
1997,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jun
1997,UNPROVOKED,USA,"Body surfing, stood up on sandbar",Male,NO,Other sharks,jun
1997,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,may
1997,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1997,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1997,UNPROVOKED,BAHAMAS,Spearfishing,Male,NO,Other sharks,may
1997,UNPROVOKED,BRAZIL,Windsurfing,Male,NO,White shark,apr
1997,UNPROVOKED,AUSTRALIA,Swimming,Female,NO,Other sharks,feb
1997,UNPROVOKED,AUSTRALIA,Scuba diving,Male,NO,Other sharks,feb
1997,UNPROVOKED,AUSTRALIA,Snorkeling,Male,NO,Other sharks,jan
1997,UNPROVOKED,AUSTRALIA,Windsurfing,Male,YES,Other sharks,jan
1997,UNPROVOKED,REUNION,Spearfishing,Male,YES,Other sharks,jan
1996,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,dec
1996,UNPROVOKED,USA,Surfing,Male,NO,White shark,nov
1996,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1996,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1996,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1996,UNPROVOKED,NEW ZEALAND,Diving for abalone,Male,NO,White shark,sep
1996,UNPROVOKED,USA,Surfing / Swimming,Male,NO,Other sharks,sep
1996,PROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,sep
1996,UNPROVOKED,USA,Body Boarding,Male,NO,Other sharks,aug
1996,UNPROVOKED,USA,Free diving for abalone,Male,NO,White shark,aug
1996,UNPROVOKED,USA,Wade fishing,Male,NO,Other sharks,aug
1996,UNPROVOKED,OKINAWA,Swimming,Male,YES,White shark,jul
1996,UNPROVOKED,EGYPT / ISRAEL,Free diving with a pod of dolphins,Male,NO,White shark,jul
1996,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jul
1996,UNPROVOKED,USA,Standing,Female,NO,Other sharks,jul
1996,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,White shark,jun
1996,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,may
1996,INVALID,AUSTRALIA,Tech diving ,Male,YES,Other sharks,may
1996,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1996,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1996,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,apr
1996,UNPROVOKED,AUSTRALIA,Swimming,Female,NO,Other sharks,apr
1996,UNPROVOKED,AUSTRALIA,Swimming breast stoke,Female,NO,Other sharks,mar
1996,UNPROVOKED,AUSTRALIA,Dived naked into the water on a bet,Male,NO,Other sharks,feb
1996,PROVOKED,USA,Swimming in fish tank,Female,NO,Other sharks,feb
1996,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,feb
1996,PROVOKED,USA,Wading,Male,NO,Other sharks,jan
1996,UNPROVOKED,AUSTRALIA,Swimming,Female,NO,Other sharks,jan
1996,UNPROVOKED,USA,Swimming with mask & snorkel,Male,NO,Other sharks,jan
1996,UNPROVOKED,REUNION,Surfing,Male,YES,Other sharks,jan
1995,UNPROVOKED,NEW ZEALAND,"Diving, gathering shellfish",Male,NO,White shark,nov
1995,UNPROVOKED,AUSTRALIA,Playing / standing,Female,NO,Other sharks,oct
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1995,UNPROVOKED,USA,Windsurfing,Male,NO,White shark,sep
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1995,UNPROVOKED,USA,Scuba diving,Male,YES,Other sharks,sep
1995,UNPROVOKED,AUSTRALIA,Abalone diving using Hookah (near calving whales),Male,YES,White shark,sep
1995,UNPROVOKED,USA,Abalone diving using Hookah (resting on the surface),Male,NO,White shark,sep
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,Swimming ,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1995,UNPROVOKED,TONGA,Fishing,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,Wading,Male,NO,Other sharks,aug
1995,UNPROVOKED,USA,"""Riding waves on a board""",Female,NO,Other sharks,aug
1995,UNPROVOKED,USA,Body boarding,Male,NO,Other sharks,aug
1995,PROVOKED,USA,Fishing,Female,NO,Other sharks,jul
1995,UNPROVOKED,USA,Scuba diving (ascending using scooter),Male,NO,White shark,jun
1995,UNPROVOKED,USA,Kayaking,Female,NO,White shark,jun
1995,UNPROVOKED,USA,Playing / jumping,Male,NO,Other sharks,jun
1995,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jun
1995,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,jun
1995,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jun
1995,UNPROVOKED,HONG KONG,Swimming,Female,YES,Other sharks,jun
1995,UNPROVOKED,HONG KONG,Swimming,Male,YES,Other sharks,jun
1995,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1995,UNPROVOKED,FIJI,Sleeping in anchored boat,Male,YES,Other sharks,may
1995,UNPROVOKED,SOUTH KOREA,Diving for abalone,Female,YES,Other sharks,may
1995,UNPROVOKED,AUSTRALIA,Diving,Male,NO,Other sharks,apr
1995,UNPROVOKED,JAPAN,Scuba diving for bivalves,Male,YES,White shark,apr
1995,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,mar
1995,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,feb
1995,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,Other sharks,jan
1995,UNPROVOKED,BRAZIL,Surfing,Male,NO,Other sharks,jan
1994,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,White shark,dec
1994,UNPROVOKED,USA,Commercial diver (submerged or treading water),Male,YES,White shark,dec
1994,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,nov
1994,UNPROVOKED,USA,"Surfing, paddling seawards",Female,NO,Other sharks,nov
1994,PROVOKED,USA,Wading,Female,NO,Other sharks,oct
1994,UNPROVOKED,USA,Surfing,Male,NO,White shark,sep
1994,UNPROVOKED,USA,Jumped off rocks into white water,Female,NO,Other sharks,sep
1994,UNPROVOKED,REUNION,Windsurfing,Male,YES,Other sharks,jul
1994,UNPROVOKED,SOUTH AFRICA,Surfing,Male,YES,White shark,jul
1994,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jul
1994,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jul
1994,UNPROVOKED,BAHAMAS,Spearfishing,Male,NO,Other sharks,jun
1994,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1994,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,may
1994,UNPROVOKED,USA,Wading,Female,NO,Other sharks,may
1994,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,may
1994,UNPROVOKED,BAHAMAS,Wading,Male,NO,Other sharks,apr
1994,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,YES,White shark,apr
1994,UNPROVOKED,CHILE,Swimming alongside NOAA research vessel Discoverer,Female,NO,White shark,mar
1994,UNPROVOKED,CHILE,Swimming alongside NOAA research vessel Discoverer,Male,NO,White shark,mar
1994,PROVOKED,USA,Removing shark from tank in nightclub ,Male,NO,Other sharks,mar
1994,UNPROVOKED,BRAZIL,Surfing,Male,NO,Other sharks,mar
1994,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,feb
1994,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,feb
1994,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,feb
1994,UNPROVOKED,USA,Surfing,Male,YES,Other sharks,jan
1994,UNPROVOKED,AUSTRALIA,"Swimming, after falling off towed kneeboard",Male,NO,Other sharks,jan
1994,UNPROVOKED,SOUTH AFRICA,Swimming ,Male,NO,Other sharks,jan
1993,UNPROVOKED,AUSTRALIA,Hookah diving,Male,YES,Other sharks,nov
1993,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1993,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,oct
1993,BOAT,USA,Kayaking,Female,NO,White shark,oct
1993,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,sep
1993,UNPROVOKED,USA,Wading,Male,NO,Other sharks,sep
1993,UNPROVOKED,SPAIN,Swimming,Male,NO,Other sharks,sep
1993,UNPROVOKED,BAHAMAS,Spearfishing,Male,NO,Other sharks,aug
1993,UNPROVOKED,USA,Riding floatation device,Female,NO,Other sharks,aug
1993,UNPROVOKED,USA,Free diving for abalone (ascending),Male,NO,White shark,aug
1993,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jul
1993,UNPROVOKED,USA,Playing,Female,NO,Other sharks,jul
1993,UNPROVOKED,USA,Paddling on surfboard or body board,Male,NO,Other sharks,jun
1993,UNPROVOKED,AUSTRALIA,Scuba diving,Male,YES,White shark,jun
1993,UNPROVOKED,AUSTRALIA,Scuba diving at seal colony,Female,YES,White shark,jun
1993,UNPROVOKED,USA,Paddling on surfboard,Male,NO,Other sharks,mar
1993,UNPROVOKED,USA,Free diving & spearfishing (ascending),Male,NO,White shark,mar
1993,SEA DISASTER,TONGA,Sea disaster,Male,NO,Other sharks,feb
1993,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,jan
1993,BOAT,,   ,Male,NO,White shark,jan
1993,UNPROVOKED,USA,Surfing,Male,NO,White shark,jan
1992,UNPROVOKED,USA,"Standing in waist-deep water, helping his father tend a gill net containing dead fish",Male,NO,Other sharks,dec
1992,UNPROVOKED,USA,Lying on surfboard,Male,NO,Other sharks,dec
1992,UNPROVOKED,USA,Spearfishing / free diving,Male,NO,Other sharks,nov
1992,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1992,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1992,BOAT,USA,Kayaking,Male,NO,White shark,nov
1992,UNPROVOKED,FIJI,Scuba diving,Male,NO,Other sharks,nov
1992,UNPROVOKED,USA,Scuba diving (submerged),Male,NO,Other sharks,nov
1992,UNPROVOKED,USA,Body boarding,Male,YES,Other sharks,nov
1992,UNPROVOKED,USA,Hookah diving for sea urchins,Male,NO,White shark,oct
1992,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1992,UNPROVOKED,AUSTRALIA,Scuba diving,Male,NO,Other sharks,oct
1992,UNPROVOKED,AUSTRALIA,Surfing,Male,YES,White shark,oct
1992,UNPROVOKED,USA,Surfing,Male,NO,White shark,sep
1992,UNPROVOKED,BAHAMAS,"Snorkeling, carrying a speared fish in her hand",Female,NO,Other sharks,aug
1992,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,White shark,aug
1992,UNPROVOKED,USA,Surfing,Male,NO,White shark,aug
1992,PROVOKED,USA,Snorkeling,Male,NO,Other sharks,aug
1992,UNPROVOKED,USA,Standing,Female,NO,Other sharks,jul
1992,UNPROVOKED,REUNION,Surfing,Male,YES,Other sharks,jun
1992,UNPROVOKED,REUNION,Surfing,Male,YES,Other sharks,may
1992,UNPROVOKED,NEW ZEALAND,Snorkeling,Male,NO,White shark,apr
1992,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,apr
1992,UNPROVOKED,USA,"Surfing, paddling seawards",Female,NO,Other sharks,mar
1992,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,mar
1992,UNPROVOKED,JAPAN,Hookah diving for pen shells ,Male,YES,White shark,mar
1992,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,mar
1992,UNPROVOKED,USA,Body boarding,Male,YES,Other sharks,feb
1992,UNPROVOKED,JAPAN,Diving for pen shells,Male,NO,Other sharks,feb
1992,UNPROVOKED,REUNION,Spearfishing,Male,NO,Other sharks,jan
1992,UNPROVOKED,AUSTRALIA,Boogie boarding,Male,NO,Other sharks,jan
1992,UNPROVOKED,SOUTH AFRICA,Swimming ,Male,NO,Other sharks,jan
1992,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,jan
1992,UNPROVOKED,MAURITIUS,Fishing,Male,NO,Other sharks,jan
1991,UNPROVOKED,USA,Hookah diving for sea urchins,Male,NO,White shark,dec
1991,UNPROVOKED,USA,Snorkeling,Female,YES,Other sharks,nov
1991,UNPROVOKED,USA,Snorkeling,Female,NO,Other sharks,nov
1991,UNPROVOKED,USA,"Fishing from rocks, swept out to sea by large wave & treading water",Male,YES,Other sharks,nov
1991,PROVOKED,USA,Fishing,Male,NO,Other sharks,nov
1991,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1991,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1991,UNPROVOKED,AUSTRALIA,Scuba diving,Male,YES,White shark,sep
1991,PROVOKED,AUSTRALIA,Finning the shark that bit him,Male,NO,Other sharks,aug
1991,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,aug
1991,UNPROVOKED,USA,Wading,Female,NO,Other sharks,aug
1991,PROVOKED,USA,Fishing,Male,NO,Other sharks,aug
1991,BOAT,ITALY,Canoeing,Female,NO,White shark,jul
1991,UNPROVOKED,USA,Snorkeling,Male,NO,Other sharks,jul
1991,UNPROVOKED,USA,Swimming from makeshift raft  to life vest after fishing boat sank,Male,NO,Other sharks,jul
1991,UNPROVOKED,REUNION,Surfing,Male,NO,Other sharks,jul
1991,UNPROVOKED,USA,Surfing,Male,NO,White shark,jul
1991,UNPROVOKED,USA,Swimming behind sailboat,Male,NO,Other sharks,jun
1991,UNPROVOKED,HONG KONG,Swimming ,Female,YES,Other sharks,jun
1991,UNPROVOKED,USA,Sitting on surfboard,Male,NO,Other sharks,may
1991,UNPROVOKED,SOUTH AFRICA,Scuba diving,Male,NO,White shark,may
1991,UNPROVOKED,USA,"Surfing, collided with shark",Male,NO,Other sharks,apr
1991,UNPROVOKED,USA,Sitting on surfboard,Male,NO,Other sharks,apr
1991,UNPROVOKED,AUSTRALIA,Scuba diving,Male,NO,Other sharks,mar
1991,UNPROVOKED,USA,Surfing,Male,NO,White shark,feb
1991,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,feb
1991,UNPROVOKED,AUSTRALIA,Surf-skiing,Male,NO,Other sharks,jan
1990,UNPROVOKED,AUSTRALIA,Swimming ,Male,NO,Other sharks,nov
1990,UNPROVOKED,USA,Scuba diving (but on surface),Female,NO,White shark,nov
1990,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1990,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1990,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1990,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1990,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1990,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,sep
1990,UNPROVOKED,USA,"Free diving / spearfishing, from paddleboard & floating on the surface",Male,NO,White shark,sep
1990,BOAT,USA,Kayaking,Male,NO,White shark,sep
1990,UNPROVOKED,USA,Surfing,Male,NO,White shark,aug
1990,UNPROVOKED,SOUTH AFRICA,Scuba diving (but on surface),Female,YES,White shark,jun
1990,UNPROVOKED,BAHAMAS,Spearfishing,Male,NO,Other sharks,jun
1990,UNPROVOKED,AUSTRALIA,Snorkeling,Female,NO,Other sharks,may
1990,UNPROVOKED,AUSTRALIA,"Snorkeling, possibly holding a fish",Male,NO,Other sharks,may
1990,UNPROVOKED,SOUTH AFRICA,Resting on surfboard,Male,NO,White shark,may
1990,UNPROVOKED,SOUTH AFRICA,Lying on surfboard & paddling,Male,NO,White shark,apr
1990,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,apr
1990,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,apr
1990,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,apr
1990,UNPROVOKED,REUNION,Surfing,Male,NO,Other sharks,mar
1990,UNPROVOKED,USA,Scuba diving & spearfishing,Male,YES,Other sharks,feb
1990,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,jan
1989,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,White shark,nov
1989,UNPROVOKED,SOUTH AFRICA,Free diving & spearfishing,Male,YES,White shark,nov
1989,UNPROVOKED,AUSTRALIA,Swimming in canal,Male,NO,Other sharks,nov
1989,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,White shark,oct
1989,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1989,UNPROVOKED,SOUTH AFRICA,Free diving,Male,NO,White shark,sep
1989,PROVOKED,USA,"Fishing, stepped on hooked shark's head",Male,NO,Other sharks,sep
1989,UNPROVOKED,USA,Hookah diving for abalone (descending),Male,NO,White shark,sep
1989,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1989,PROVOKED,USA,Filming 5' blue shark,Male,NO,Other sharks,sep
1989,PROVOKED,AUSTRALIA,Feeding fish,Male,NO,Other sharks,aug
1989,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,aug
1989,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,aug
1989,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,aug
1989,PROVOKED,AUSTRALIA,Fishing for sharks,Male,NO,White shark,aug
1989,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jul
1989,UNPROVOKED,USA,Playing ,Female,NO,Other sharks,jul
1989,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,jun
1989,UNPROVOKED,ITALY,Windsurfing (urinating on his board),Male,NO,White shark,jun
1989,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jun
1989,UNPROVOKED,SOUTH AFRICA,Free diving,Male,NO,White shark,jun
1989,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,apr
1989,UNPROVOKED,USA,Surfing (lying prone on his board),Male,NO,White shark,apr
1989,UNPROVOKED,AUSTRALIA,Surfing,Male,YES,White shark,mar
